event_id,ip,http_method,requested_url,http_version,response_status,timestamp
490,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-03 19:45:24
491,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-03 19:45:25
492,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-03 19:45:25
493,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-03 19:45:25
494,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-03 19:45:28
495,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-03 19:45:28
496,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-03 19:45:28
497,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-03 19:45:28
498,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-03 19:45:28
499,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-03 19:46:48
500,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-03 19:46:48
501,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-03 19:46:48
502,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-03 19:46:48
503,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-03 19:46:48
504,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-03 19:48:48
505,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-03 19:48:48
506,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-03 19:48:48
507,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-03 19:48:48
508,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-03 19:48:48
509,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-03 19:51:23
510,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-03 19:51:23
511,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-03 19:51:23
512,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-03 19:51:23
513,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-03 19:51:23
514,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 00:40:35
515,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 00:40:35
516,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 00:40:35
517,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 00:40:35
518,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 00:40:43
519,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 00:40:43
520,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 00:40:43
521,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 00:40:43
522,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 00:40:56
523,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 00:40:57
524,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 00:40:57
525,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 00:40:57
526,127.0.0.1,POST,http://localhost:8088/clicked_doc?tweet_id=doc_45142&query=farmers%20in%20india&dwell_time=3,HTTP/1.1,204,2024-12-04 00:41:15
527,127.0.0.1,POST,http://localhost:8088/clicked_doc?tweet_id=doc_9450&query=farmers%20in%20india&dwell_time=2,HTTP/1.1,204,2024-12-04 00:41:23
528,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 00:46:14
529,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 00:46:14
530,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 00:46:14
531,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 00:46:14
532,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 00:58:59
533,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 01:01:36
534,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 01:01:36
535,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:03:27
536,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:03:27
537,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:03:27
538,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:03:27
539,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:04:07
540,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:04:07
541,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:04:07
542,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:04:07
543,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:08:22
544,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:08:22
545,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:08:22
546,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:08:22
547,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:08:48
548,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:08:48
549,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:08:48
550,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:08:48
551,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:08:52
552,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:08:52
553,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:08:52
554,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:08:52
555,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:10:48
556,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:10:48
557,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:10:48
558,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:10:48
559,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 01:11:59
560,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:11:59
561,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:11:59
562,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:11:59
563,127.0.0.1,GET,http://localhost:8088/favicon.ico,HTTP/1.1,404,2024-12-04 01:11:59
564,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:12:03
565,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:12:03
566,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:12:03
567,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:12:03
568,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:12:07
569,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:12:07
570,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 01:12:07
571,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:15:47
572,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:15:47
573,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:15:47
574,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:15:47
575,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 01:15:47
576,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:16:39
577,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:16:39
578,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:16:39
579,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:16:39
580,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:18:09
581,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:18:09
582,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:18:09
583,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:18:09
584,192.168.1.117,GET,http://192.168.1.114:8088/,HTTP/1.1,200,2024-12-04 01:19:36
585,192.168.1.117,GET,http://192.168.1.114:8088/static/styles/bootstrap.min.css,HTTP/1.1,200,2024-12-04 01:19:36
586,192.168.1.117,GET,http://192.168.1.114:8088/static/styles/custom.css,HTTP/1.1,200,2024-12-04 01:19:36
587,192.168.1.117,GET,http://192.168.1.114:8088/static/logo.png,HTTP/1.1,200,2024-12-04 01:19:36
588,192.168.1.117,GET,http://192.168.1.114:8088/favicon.ico,HTTP/1.1,404,2024-12-04 01:19:36
589,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 01:19:44
590,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 01:19:44
591,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 01:19:44
592,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 01:19:44
593,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 16:02:02
594,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:02:02
595,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:02:02
596,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:02:03
597,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 16:02:07
598,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:02:07
599,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:02:07
600,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:02:07
601,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:02:08
602,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:02:08
603,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:02:08
604,127.0.0.1,GET,http://localhost:8088/stats,HTTP/1.1,200,2024-12-04 16:02:08
605,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:02:08
606,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:02:08
607,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:02:08
608,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 16:03:43
609,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:03:43
610,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:03:43
611,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:03:43
612,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:03:43
613,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:03:43
614,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:03:43
615,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 16:03:51
616,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:03:51
617,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:03:51
618,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:03:51
619,127.0.0.1,POST,http://localhost:8088/clicked_doc?tweet_id=doc_5490&query=farmers%20in%20india%202020&dwell_time=7,HTTP/1.1,204,2024-12-04 16:03:59
620,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:04:11
621,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:04:11
622,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:04:11
623,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:04:11
624,192.168.1.144,GET,http://192.168.1.57:8088/,HTTP/1.1,200,2024-12-04 16:05:21
625,192.168.1.144,GET,http://192.168.1.57:8088/static/styles/bootstrap.min.css,HTTP/1.1,200,2024-12-04 16:05:21
626,192.168.1.144,GET,http://192.168.1.57:8088/static/styles/custom.css,HTTP/1.1,200,2024-12-04 16:05:21
627,192.168.1.144,GET,http://192.168.1.57:8088/static/logo.png,HTTP/1.1,200,2024-12-04 16:05:21
628,192.168.1.144,GET,http://192.168.1.57:8088/favicon.ico,HTTP/1.1,404,2024-12-04 16:05:21
629,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:05:26
630,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:05:26
631,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:05:26
632,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:05:26
633,192.168.1.57,GET,http://192.168.1.57:8088/,HTTP/1.1,200,2024-12-04 16:07:06
634,192.168.1.57,GET,http://192.168.1.57:8088/static/styles/bootstrap.min.css,HTTP/1.1,200,2024-12-04 16:07:06
635,192.168.1.57,GET,http://192.168.1.57:8088/static/styles/custom.css,HTTP/1.1,200,2024-12-04 16:07:06
636,192.168.1.57,GET,http://192.168.1.57:8088/static/logo.png,HTTP/1.1,200,2024-12-04 16:07:06
637,192.168.1.57,GET,http://192.168.1.57:8088/favicon.ico,HTTP/1.1,404,2024-12-04 16:07:06
638,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 16:09:28
639,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:09:28
640,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:09:28
641,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:09:28
642,127.0.0.1,GET,http://localhost:8088/stats,HTTP/1.1,200,2024-12-04 16:18:51
643,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:18:51
644,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:18:51
645,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:18:51
646,127.0.0.1,GET,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 16:22:08
647,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 16:22:08
648,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:22:08
649,127.0.0.1,POST,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 16:22:16
650,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 16:22:16
651,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:22:16
652,127.0.0.1,POST,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 16:22:22
653,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 16:22:22
654,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:22:22
655,127.0.0.1,POST,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 16:22:29
656,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 16:22:29
657,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:22:29
658,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 16:22:35
659,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:22:35
660,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:22:35
661,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:22:35
662,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:22:35
663,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:22:35
664,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:22:35
665,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 16:27:46
666,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:27:46
667,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:27:46
668,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:27:46
669,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:27:46
670,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:27:46
671,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:27:46
672,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:27:47
673,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:27:47
674,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:27:47
675,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:27:47
676,127.0.0.1,GET,http://localhost:8088/favicon.ico,HTTP/1.1,404,2024-12-04 16:31:11
677,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:31:13
678,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:31:13
679,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:31:13
680,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:31:13
681,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:31:16
682,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:31:16
683,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:31:16
684,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:32:15
685,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:32:15
686,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:32:15
687,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:32:15
688,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:32:15
689,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:32:40
690,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:32:40
691,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:32:40
692,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:32:40
693,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:32:40
694,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:34:40
695,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:34:40
696,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:34:40
697,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:34:40
698,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:34:40
699,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:35:05
700,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:35:05
701,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:35:05
702,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:35:05
703,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:35:05
704,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:35:24
705,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:35:24
706,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:35:24
707,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:35:24
708,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:35:24
709,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:36:25
710,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:36:25
711,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:36:25
712,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:36:25
713,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:36:25
714,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:40:14
715,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:40:14
716,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:40:14
717,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:40:14
718,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:40:14
719,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:40:48
720,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:40:48
721,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:40:48
722,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:40:48
723,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:40:48
724,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:47:37
725,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:47:37
726,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:47:37
727,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:47:37
728,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:47:37
729,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:48:10
730,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:48:10
731,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:48:10
732,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:48:10
733,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 16:48:10
734,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 16:49:39
735,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 16:49:39
736,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 16:49:39
737,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 16:49:39
